id,category
14265,physics
14266,cs
14267,cs
14268,stat
14269,cs
14270,cs
14271,stat
14272,cs
14273,cs
14274,physics
14275,stat
14276,physics
14277,cs
14278,physics
14279,cs
14280,cs
14281,math
14282,physics
14283,math
14284,stat
14285,cs
14286,cs
14287,cs
14288,cs
14289,cs
14290,cs
14291,cs
14292,math
14293,cs
14294,stat
14295,math
14296,cs
14297,math
14298,math
14299,cs
14300,physics
14301,math
14302,cs
14303,physics
14304,cs
14305,math
14306,cs
14307,cs
14308,math
14309,cs
14310,math
14311,cs
14312,stat
14313,physics
14314,cs
14315,physics
14316,physics
14317,stat
14318,math
14319,cs
14320,cs
14321,stat
14322,stat
14323,cs
14324,physics
14325,cs
14326,cs
14327,physics
14328,cs
14329,physics
14330,physics
14331,physics
14332,cs
14333,math
14334,stat
14335,math
14336,physics
14337,math
14338,math
14339,math
14340,stat
14341,cs
14342,physics
14343,math
14344,physics
14345,math
14346,cs
14347,math
14348,math
14349,physics
14350,cs
14351,cs
14352,physics
14353,cs
14354,cs
14355,cs
14356,math
14357,cs
14358,stat
14359,cs
14360,math
14361,cs
14362,math
14363,cs
14364,physics
14365,cs
14366,math
14367,math
14368,math
14369,cs
14370,stat
14371,math
14372,cs
14373,math
14374,math
14375,math
14376,cs
14377,cs
14378,math
14379,cs
14380,cs
14381,physics
14382,physics
14383,cs
14384,cs
14385,cs
14386,stat
14387,math
14388,math
14389,cs
14390,cs
14391,math
14392,math
14393,physics
14394,cs
14395,cs
14396,math
14397,cs
14398,cs
14399,math
14400,cs
14401,math
14402,cs
14403,cs
14404,cs
14405,cs
14406,math
14407,physics
14408,cs
14409,stat
14410,cs
14411,math
14412,cs
14413,cs
14414,stat
14415,stat
14416,math
14417,stat
14418,stat
14419,cs
14420,math
14421,stat
14422,math
14423,cs
14424,cs
14425,cs
14426,cs
14427,math
14428,math
14429,stat
14430,math
14431,math
14432,physics
14433,math
14434,cs
14435,stat
14436,stat
14437,math
14438,math
14439,stat
14440,cs
14441,stat
14442,cs
14443,math
14444,stat
14445,math
14446,cs
14447,math
14448,cs
14449,math
14450,stat
14451,physics
14452,cs
14453,math
14454,cs
14455,stat
14456,cs
14457,cs
14458,math
14459,math
14460,math
14461,cs
14462,cs
14463,cs
14464,cs
14465,math
14466,cs
14467,math
14468,physics
14469,physics
14470,cs
14471,physics
14472,cs
14473,cs
14474,cs
14475,cs
14476,math
14477,physics
14478,math
14479,math
14480,cs
14481,physics
14482,cs
14483,math
14484,stat
14485,cs
14486,cs
14487,cs
14488,math
14489,math
14490,math
14491,stat
14492,cs
14493,cs
14494,math
14495,cs
14496,stat
14497,math
14498,cs
14499,cs
14500,cs
14501,math
14502,math
14503,math
14504,cs
14505,cs
14506,cs
14507,stat
14508,physics
14509,physics
14510,math
14511,math
14512,physics
14513,math
14514,cs
14515,math
14516,physics
14517,physics
14518,math
14519,math
14520,cs
14521,cs
14522,cs
14523,math
14524,math
14525,math
14526,math
14527,physics
14528,math
14529,math
14530,cs
14531,cs
14532,cs
14533,math
14534,cs
14535,cs
14536,cs
14537,math
14538,cs
14539,math
14540,cs
14541,physics
14542,math
14543,cs
14544,math
14545,physics
14546,math
14547,stat
14548,cs
14549,cs
14550,cs
14551,physics
14552,cs
14553,math
14554,math
14555,cs
14556,math
14557,cs
14558,cs
14559,cs
14560,math
14561,physics
14562,math
14563,cs
14564,physics
14565,math
14566,math
14567,math
14568,cs
14569,math
14570,cs
14571,cs
14572,cs
14573,cs
14574,math
14575,physics
14576,stat
14577,math
14578,cs
14579,math
14580,cs
14581,cs
14582,math
14583,math
14584,math
14585,physics
14586,cs
14587,physics
14588,math
14589,cs
14590,cs
14591,cs
14592,stat
14593,stat
14594,cs
14595,cs
14596,stat
14597,math
14598,cs
14599,cs
14600,cs
14601,stat
14602,physics
14603,cs
14604,cs
14605,math
14606,cs
14607,stat
14608,math
14609,math
14610,cs
14611,stat
14612,physics
14613,physics
14614,cs
14615,cs
14616,cs
14617,cs
14618,cs
14619,stat
14620,math
14621,physics
14622,stat
14623,cs
14624,cs
14625,cs
14626,cs
14627,math
14628,cs
14629,math
14630,math
14631,cs
14632,physics
14633,stat
14634,math
14635,math
14636,math
14637,cs
14638,cs
14639,cs
14640,stat
14641,physics
14642,cs
14643,math
14644,cs
14645,math
14646,physics
14647,physics
14648,cs
14649,physics
14650,stat
14651,physics
14652,cs
14653,stat
14654,physics
14655,physics
14656,math
14657,math
14658,stat
14659,stat
14660,cs
14661,physics
14662,physics
14663,physics
14664,math
14665,cs
14666,cs
14667,stat
14668,cs
14669,math
14670,cs
14671,cs
14672,cs
14673,math
14674,math
14675,physics
14676,physics
14677,math
14678,stat
14679,math
14680,cs
14681,stat
14682,math
14683,cs
14684,cs
14685,cs
14686,cs
14687,math
14688,cs
14689,cs
14690,stat
14691,cs
14692,stat
14693,cs
14694,cs
14695,cs
14696,math
14697,cs
14698,cs
14699,stat
14700,cs
14701,math
14702,math
14703,cs
14704,cs
14705,cs
14706,stat
14707,math
14708,cs
14709,cs
14710,math
14711,math
14712,cs
14713,cs
14714,cs
14715,math
14716,math
14717,math
14718,cs
14719,cs
14720,math
14721,math
14722,cs
14723,math
14724,math
14725,math
14726,physics
14727,cs
14728,stat
14729,math
14730,math
14731,cs
14732,cs
14733,math
14734,physics
14735,stat
14736,math
14737,math
14738,cs
14739,cs
14740,cs
14741,stat
14742,cs
14743,cs
14744,cs
14745,cs
14746,cs
14747,cs
14748,cs
14749,cs
14750,physics
14751,math
14752,physics
14753,cs
14754,physics
14755,math
14756,cs
14757,math
14758,cs
14759,physics
14760,cs
14761,cs
14762,math
14763,math
14764,math
14765,math
14766,cs
14767,physics
14768,math
14769,math
14770,cs
14771,math
14772,math
14773,cs
14774,math
14775,math
14776,physics
14777,cs
14778,math
14779,stat
14780,cs
14781,math
14782,stat
14783,stat
14784,math
14785,cs
14786,cs
14787,physics
14788,math
14789,physics
14790,math
14791,cs
14792,stat
14793,math
14794,stat
14795,cs
14796,physics
14797,math
14798,stat
14799,physics
14800,math
14801,cs
14802,math
14803,math
14804,math
14805,math
14806,cs
14807,cs
14808,physics
14809,cs
14810,math
14811,cs
14812,cs
14813,math
14814,cs
14815,cs
14816,math
14817,math
14818,cs
14819,cs
14820,math
14821,cs
14822,physics
14823,physics
14824,cs
14825,physics
14826,math
14827,cs
14828,cs
14829,cs
14830,stat
14831,math
14832,cs
14833,cs
14834,math
14835,cs
14836,physics
14837,physics
14838,cs
14839,math
14840,physics
14841,cs
14842,cs
14843,math
14844,math
14845,math
14846,cs
14847,stat
14848,math
14849,math
14850,cs
14851,cs
14852,cs
14853,math
14854,math
14855,math
14856,stat
14857,cs
14858,math
14859,physics
14860,cs
14861,math
14862,physics
14863,physics
14864,cs
14865,cs
14866,cs
14867,cs
14868,cs
14869,stat
14870,stat
14871,cs
14872,cs
14873,math
14874,stat
14875,cs
14876,physics
14877,cs
14878,stat
14879,math
14880,cs
14881,cs
14882,cs
14883,cs
14884,math
14885,cs
14886,cs
14887,math
14888,math
14889,cs
14890,cs
14891,physics
14892,math
14893,cs
14894,cs
14895,cs
14896,cs
14897,physics
14898,cs
14899,cs
14900,math
14901,math
14902,cs
14903,math
14904,math
14905,cs
14906,math
14907,cs
14908,stat
14909,cs
14910,cs
14911,cs
14912,math
14913,stat
14914,cs
14915,cs
14916,math
14917,cs
14918,cs
14919,stat
14920,math
14921,cs
14922,cs
14923,math
14924,math
14925,math
14926,cs
14927,cs
14928,cs
14929,cs
14930,math
14931,cs
14932,cs
14933,cs
14934,math
14935,cs
14936,math
14937,math
14938,cs
14939,stat
14940,math
14941,cs
14942,stat
14943,physics
14944,physics
14945,math
14946,cs
14947,math
14948,cs
14949,cs
14950,cs
14951,stat
14952,cs
14953,math
14954,cs
14955,cs
14956,cs
14957,cs
14958,cs
14959,cs
14960,cs
14961,stat
14962,cs
14963,cs
14964,math
14965,cs
14966,cs
14967,math
14968,cs
14969,cs
14970,cs
14971,math
14972,cs
14973,stat
14974,cs
14975,physics
14976,physics
14977,math
14978,physics
14979,math
14980,math
14981,cs
14982,cs
14983,cs
14984,cs
14985,stat
14986,math
14987,math
14988,math
14989,cs
14990,physics
14991,cs
14992,physics
14993,cs
14994,math
14995,physics
14996,stat
14997,cs
14998,math
14999,cs
15000,cs
15001,cs
15002,cs
15003,physics
15004,cs
15005,math
15006,physics
15007,physics
15008,math
15009,cs
15010,math
15011,cs
15012,cs
15013,stat
15014,physics
15015,physics
15016,cs
15017,cs
15018,cs
15019,stat
15020,math
15021,stat
15022,physics
15023,cs
15024,cs
15025,stat
15026,physics
15027,cs
15028,cs
15029,math
15030,cs
15031,cs
15032,physics
15033,cs
15034,cs
15035,stat
15036,math
15037,cs
15038,cs
15039,cs
15040,math
15041,physics
15042,math
15043,math
15044,math
15045,physics
15046,cs
15047,math
15048,cs
15049,math
15050,cs
15051,cs
15052,math
15053,stat
15054,physics
15055,cs
15056,physics
15057,math
15058,physics
15059,physics
15060,cs
15061,stat
15062,cs
15063,math
15064,math
15065,cs
15066,stat
15067,cs
15068,stat
15069,stat
15070,math
15071,stat
15072,cs
15073,physics
15074,math
15075,math
15076,physics
15077,cs
15078,math
15079,math
15080,cs
15081,stat
15082,cs
15083,math
15084,cs
15085,cs
15086,math
15087,cs
15088,stat
15089,stat
15090,cs
15091,stat
15092,stat
15093,cs
15094,math
15095,cs
15096,math
15097,physics
15098,cs
15099,physics
15100,math
15101,cs
15102,math
15103,cs
15104,cs
15105,cs
15106,cs
15107,cs
15108,math
15109,stat
15110,cs
15111,math
15112,cs
15113,stat
15114,cs
15115,cs
15116,math
15117,stat
15118,cs
15119,cs
15120,stat
15121,math
15122,math
15123,physics
15124,physics
15125,cs
15126,cs
15127,physics
15128,cs
15129,stat
15130,physics
15131,cs
15132,cs
15133,math
15134,math
15135,math
15136,math
15137,cs
15138,physics
15139,stat
15140,math
15141,physics
15142,cs
15143,math
15144,math
15145,math
15146,cs
15147,cs
15148,cs
15149,math
15150,cs
15151,physics
15152,cs
15153,cs
15154,cs
15155,math
15156,cs
15157,math
15158,cs
15159,stat
15160,math
15161,cs
15162,cs
15163,cs
15164,math
15165,math
15166,cs
15167,cs
15168,math
15169,math
15170,cs
15171,math
15172,stat
15173,cs
15174,cs
15175,cs
15176,math
15177,stat
15178,cs
15179,math
15180,cs
15181,math
15182,cs
15183,cs
15184,math
15185,stat
15186,cs
15187,cs
15188,math
15189,math
15190,math
15191,physics
15192,stat
15193,math
15194,math
15195,physics
15196,stat
15197,cs
15198,cs
15199,math
15200,cs
15201,physics
15202,stat
15203,math
15204,math
15205,math
15206,cs
15207,physics
15208,math
15209,math
15210,math
15211,physics
15212,cs
15213,cs
15214,cs
15215,cs
15216,cs
15217,cs
15218,cs
15219,cs
15220,math
15221,cs
15222,cs
15223,cs
15224,cs
15225,physics
15226,cs
15227,math
15228,cs
15229,physics
15230,math
15231,stat
15232,math
15233,physics
15234,cs
15235,cs
15236,cs
15237,math
15238,math
15239,cs
15240,cs
15241,stat
15242,physics
15243,cs
15244,math
15245,cs
15246,cs
15247,cs
15248,cs
15249,stat
15250,stat
15251,physics
15252,math
15253,cs
15254,physics
15255,cs
15256,math
15257,math
15258,cs
15259,cs
15260,cs
15261,cs
15262,cs
15263,math
15264,cs
15265,cs
15266,cs
15267,math
15268,cs
15269,cs
15270,cs
15271,math
15272,stat
15273,math
15274,cs
15275,math
15276,math
15277,physics
15278,cs
15279,cs
15280,math
15281,math
15282,cs
15283,math
15284,cs
15285,cs
15286,cs
15287,cs
15288,cs
15289,math
15290,math
15291,math
15292,stat
15293,math
15294,math
15295,math
15296,cs
15297,cs
15298,stat
15299,math
15300,stat
15301,math
15302,math
15303,cs
15304,cs
15305,cs
15306,cs
15307,math
15308,math
15309,cs
15310,math
15311,math
15312,math
15313,math
15314,physics
15315,physics
15316,math
15317,math
15318,physics
15319,math
15320,math
15321,cs
15322,cs
15323,cs
15324,math
15325,cs
15326,cs
15327,stat
15328,cs
15329,cs
15330,math
15331,cs
15332,cs
15333,cs
15334,cs
15335,cs
15336,math
15337,math
15338,math
15339,stat
15340,cs
15341,math
15342,math
15343,cs
15344,math
15345,math
15346,cs
15347,cs
15348,math
15349,math
15350,math
15351,cs
15352,cs
15353,math
15354,cs
15355,math
15356,math
15357,math
15358,cs
15359,cs
15360,math
15361,physics
15362,math
15363,stat
15364,stat
15365,cs
15366,stat
15367,stat
15368,math
15369,math
15370,math
15371,stat
15372,math
15373,math
15374,math
15375,math
15376,cs
15377,cs
15378,cs
15379,cs
15380,math
15381,cs
15382,physics
15383,stat
15384,cs
15385,cs
15386,cs
15387,stat
15388,math
15389,math
15390,cs
15391,physics
15392,cs
15393,math
15394,math
15395,cs
15396,cs
15397,cs
15398,math
15399,math
15400,physics
15401,math
15402,math
15403,cs
15404,cs
15405,math
15406,stat
15407,math
15408,stat
15409,cs
15410,math
15411,math
15412,physics
15413,cs
15414,math
15415,stat
15416,physics
15417,cs
15418,math
15419,cs
15420,math
15421,math
15422,stat
15423,math
15424,cs
15425,math
15426,math
15427,cs
15428,math
15429,math
15430,math
15431,cs
15432,cs
15433,stat
15434,math
15435,cs
15436,physics
15437,cs
15438,math
15439,stat
15440,cs
15441,math
15442,cs
15443,math
15444,stat
15445,stat
15446,cs
15447,cs
15448,math
15449,cs
15450,physics
15451,cs
15452,math
15453,cs
15454,cs
15455,math
15456,physics
15457,math
15458,cs
15459,cs
15460,math
15461,physics
15462,cs
15463,stat
15464,math
15465,math
15466,math
15467,stat
15468,cs
15469,math
15470,cs
15471,physics
15472,physics
15473,cs
15474,cs
15475,cs
15476,math
15477,physics
15478,math
15479,cs
15480,math
15481,cs
15482,math
15483,math
15484,math
15485,stat
15486,physics
15487,cs
15488,cs
15489,math
15490,math
15491,cs
15492,math
15493,cs
15494,math
15495,math
15496,cs
15497,math
15498,cs
15499,cs
15500,cs
15501,math
15502,cs
15503,cs
15504,math
15505,cs
15506,math
15507,math
15508,cs
15509,cs
15510,math
15511,physics
15512,physics
15513,math
15514,cs
15515,math
15516,cs
15517,math
15518,math
15519,cs
15520,math
15521,math
15522,cs
15523,stat
15524,math
15525,math
15526,math
15527,physics
15528,cs
15529,physics
15530,physics
15531,physics
15532,cs
15533,math
15534,math
15535,math
15536,math
15537,math
15538,cs
15539,math
15540,math
15541,math
15542,physics
15543,physics
15544,physics
15545,math
15546,cs
15547,math
15548,stat
15549,physics
15550,math
15551,physics
15552,math
15553,cs
15554,cs
15555,math
15556,math
15557,cs
15558,math
15559,cs
15560,cs
15561,math
15562,cs
15563,math
15564,math
15565,physics
15566,cs
15567,cs
15568,physics
15569,math
15570,physics
15571,math
15572,math
15573,cs
15574,physics
15575,cs
15576,cs
15577,cs
15578,physics
15579,stat
15580,cs
15581,physics
15582,cs
15583,math
15584,cs
15585,math
15586,physics
15587,stat
15588,stat
15589,cs
15590,math
15591,stat
15592,stat
15593,stat
15594,stat
15595,stat
15596,cs
15597,cs
15598,math
15599,physics
15600,math
15601,stat
15602,cs
15603,math
15604,cs
15605,math
15606,math
15607,cs
15608,math
15609,cs
15610,math
15611,physics
15612,cs
15613,cs
15614,math
15615,cs
15616,math
15617,cs
15618,math
15619,cs
15620,physics
15621,math
15622,cs
15623,stat
15624,cs
15625,cs
15626,cs
15627,stat
15628,cs
15629,cs
15630,math
15631,physics
15632,cs
15633,cs
15634,cs
15635,math
15636,math
15637,math
15638,cs
15639,math
15640,math
15641,cs
15642,cs
15643,cs
15644,math
15645,cs
15646,stat
15647,cs
15648,physics
15649,cs
15650,physics
15651,math
15652,math
15653,cs
15654,physics
15655,cs
15656,cs
15657,cs
15658,stat
15659,math
15660,stat
15661,cs
15662,cs
15663,math
15664,cs
15665,math
15666,cs
15667,math
15668,math
15669,math
15670,math
15671,math
15672,cs
15673,math
15674,cs
15675,cs
15676,stat
15677,math
15678,cs
15679,cs
15680,cs
15681,cs
15682,cs
15683,physics
15684,cs
15685,cs
15686,cs
15687,math
15688,cs
15689,math
15690,cs
15691,cs
15692,cs
15693,physics
15694,math
15695,cs
15696,cs
15697,cs
15698,physics
15699,math
15700,math
15701,math
15702,cs
15703,math
15704,cs
15705,cs
15706,cs
15707,cs
15708,cs
15709,physics
15710,cs
15711,cs
15712,cs
15713,math
15714,math
15715,cs
15716,cs
15717,cs
15718,cs
15719,cs
15720,cs
15721,cs
15722,cs
15723,cs
15724,cs
15725,cs
15726,stat
15727,physics
15728,math
15729,physics
15730,math
15731,math
15732,cs
15733,math
15734,cs
15735,cs
15736,math
15737,math
15738,math
15739,stat
15740,physics
15741,cs
15742,cs
15743,cs
15744,physics
15745,math
15746,cs
15747,stat
15748,math
15749,stat
15750,cs
15751,physics
15752,math
15753,physics
15754,math
15755,cs
15756,physics
15757,math
15758,cs
15759,cs
15760,cs
15761,cs
15762,physics
15763,cs
15764,stat
15765,cs
15766,cs
15767,math
15768,math
15769,cs
15770,physics
15771,math
15772,cs
15773,math
15774,cs
15775,stat
15776,cs
15777,cs
15778,cs
15779,cs
15780,physics
15781,cs
15782,physics
15783,cs
15784,physics
15785,math
15786,cs
15787,cs
15788,cs
15789,stat
15790,math
15791,cs
15792,stat
15793,cs
15794,math
15795,math
15796,cs
15797,math
15798,math
15799,cs
15800,cs
15801,math
15802,math
15803,cs
15804,cs
15805,cs
15806,physics
15807,cs
15808,cs
15809,math
15810,math
15811,cs
15812,math
15813,physics
15814,math
15815,cs
15816,physics
15817,cs
15818,cs
15819,math
15820,math
15821,cs
15822,cs
15823,cs
15824,math
15825,cs
15826,physics
15827,math
15828,math
15829,stat
15830,physics
15831,physics
15832,math
15833,physics
15834,cs
15835,cs
15836,math
15837,cs
15838,cs
15839,cs
15840,cs
15841,cs
15842,cs
15843,math
15844,cs
15845,math
15846,cs
15847,cs
15848,cs
15849,cs
15850,cs
15851,math
15852,stat
15853,physics
15854,cs
15855,cs
15856,cs
15857,cs
15858,cs
15859,cs
15860,cs
15861,cs
15862,cs
15863,physics
15864,math
15865,physics
15866,stat
15867,cs
15868,cs
15869,cs
15870,cs
15871,cs
15872,physics
15873,cs
15874,cs
15875,cs
15876,math
15877,stat
15878,cs
15879,physics
15880,cs
15881,math
15882,cs
15883,cs
15884,cs
15885,math
15886,math
15887,math
15888,math
15889,physics
15890,stat
15891,stat
15892,physics
15893,cs
15894,math
15895,cs
15896,cs
15897,cs
15898,cs
15899,cs
15900,cs
15901,cs
15902,math
15903,cs
15904,physics
15905,cs
15906,math
15907,math
15908,cs
15909,physics
15910,math
15911,math
15912,cs
15913,math
15914,cs
15915,physics
15916,cs
15917,physics
15918,cs
15919,math
15920,stat
15921,math
15922,cs
15923,math
15924,stat
15925,cs
15926,math
15927,stat
15928,stat
15929,cs
15930,physics
15931,math
15932,cs
15933,physics
15934,cs
15935,stat
15936,cs
15937,cs
15938,physics
15939,math
15940,math
15941,math
15942,math
15943,stat
15944,cs
15945,cs
15946,cs
15947,cs
15948,math
15949,math
15950,cs
15951,stat
15952,cs
15953,cs
15954,physics
15955,math
15956,stat
15957,cs
15958,math
15959,cs
15960,cs
15961,stat
15962,math
15963,cs
15964,cs
15965,physics
15966,stat
15967,math
15968,math
15969,physics
15970,cs
15971,math
15972,stat
15973,cs
15974,physics
15975,math
15976,cs
15977,math
15978,math
15979,cs
15980,cs
15981,stat
15982,cs
15983,physics
15984,math
15985,math
15986,stat
15987,cs
15988,math
15989,math
15990,stat
15991,math
15992,stat
15993,cs
15994,math
15995,stat
15996,cs
15997,cs
15998,cs
15999,cs
16000,cs
16001,cs
16002,physics
16003,stat
16004,math
16005,math
16006,math
16007,stat
16008,cs
16009,cs
16010,stat
16011,math
16012,math
16013,cs
16014,math
16015,cs
16016,physics
16017,physics
16018,math
16019,cs
16020,math
16021,cs
16022,physics
16023,physics
16024,cs
16025,cs
16026,math
16027,math
16028,physics
16029,cs
16030,cs
16031,stat
16032,physics
16033,cs
16034,stat
16035,cs
16036,stat
16037,math
16038,math
16039,math
16040,math
16041,math
16042,cs
16043,math
16044,math
16045,cs
16046,stat
16047,cs
16048,cs
16049,math
16050,physics
16051,math
16052,cs
16053,cs
16054,cs
16055,math
16056,math
16057,math
16058,cs
16059,physics
16060,stat
16061,cs
16062,math
16063,stat
16064,math
16065,cs
16066,stat
16067,cs
16068,cs
16069,math
16070,cs
16071,cs
16072,math
16073,math
16074,cs
16075,cs
16076,cs
16077,cs
16078,cs
16079,stat
16080,cs
16081,physics
16082,cs
16083,stat
16084,stat
16085,cs
16086,cs
16087,cs
16088,cs
16089,cs
16090,physics
16091,physics
16092,cs
16093,math
16094,math
16095,physics
16096,cs
16097,math
16098,cs
16099,cs
16100,cs
16101,math
16102,physics
16103,cs
16104,cs
16105,cs
16106,math
16107,physics
16108,physics
16109,cs
16110,cs
16111,math
16112,physics
16113,cs
16114,cs
16115,cs
16116,math
16117,physics
16118,cs
16119,stat
16120,physics
16121,cs
16122,cs
16123,cs
16124,cs
16125,cs
16126,stat
16127,math
16128,cs
16129,physics
16130,math
16131,cs
16132,math
16133,physics
16134,cs
16135,cs
16136,physics
16137,cs
16138,cs
16139,physics
16140,cs
16141,cs
16142,cs
16143,cs
16144,stat
16145,physics
16146,physics
16147,physics
16148,cs
16149,stat
16150,cs
16151,cs
16152,stat
16153,math
16154,stat
16155,math
16156,cs
16157,stat
16158,physics
16159,cs
16160,physics
16161,cs
16162,math
16163,physics
16164,stat
16165,stat
16166,math
16167,stat
16168,cs
16169,cs
16170,cs
16171,stat
16172,stat
16173,math
16174,cs
16175,math
16176,math
16177,math
16178,cs
16179,math
16180,cs
16181,cs
16182,math
16183,cs
16184,cs
16185,math
16186,math
16187,cs
16188,physics
16189,stat
16190,cs
16191,cs
16192,math
16193,math
16194,physics
16195,math
16196,physics
16197,math
16198,cs
16199,physics
16200,cs
16201,cs
16202,physics
16203,physics
16204,cs
16205,physics
16206,math
16207,cs
16208,cs
16209,math
16210,stat
16211,cs
16212,math
16213,cs
16214,cs
16215,math
16216,cs
16217,cs
16218,cs
16219,stat
16220,math
16221,math
16222,cs
16223,math
16224,cs
16225,cs
16226,physics
16227,math
16228,cs
16229,stat
16230,math
16231,cs
16232,cs
16233,stat
16234,cs
16235,cs
16236,math
16237,physics
16238,cs
16239,math
16240,math
16241,stat
16242,cs
16243,stat
16244,cs
16245,stat
16246,cs
16247,math
16248,math
16249,math
16250,math
16251,math
16252,cs
16253,physics
16254,math
16255,math
16256,physics
16257,physics
16258,cs
16259,cs
16260,cs
16261,physics
16262,cs
16263,math
16264,physics
16265,cs
16266,cs
16267,cs
16268,cs
16269,math
16270,stat
16271,math
16272,cs
16273,physics
16274,stat
16275,physics
16276,stat
16277,cs
16278,math
16279,cs
16280,math
16281,math
16282,cs
16283,math
16284,cs
16285,cs
16286,cs
16287,cs
16288,stat
16289,cs
16290,stat
16291,stat
16292,physics
16293,physics
16294,math
16295,cs
16296,cs
16297,cs
16298,cs
16299,cs
16300,cs
16301,cs
16302,math
16303,math
16304,stat
16305,physics
16306,physics
16307,physics
16308,cs
16309,cs
16310,math
16311,cs
16312,math
16313,physics
16314,physics
16315,math
16316,cs
16317,cs
16318,math
16319,math
16320,cs
16321,math
16322,math
16323,math
16324,cs
16325,math
16326,cs
16327,math
16328,physics
16329,math
16330,physics
16331,math
16332,math
16333,math
16334,cs
16335,physics
16336,cs
16337,physics
16338,physics
16339,math
16340,cs
16341,stat
16342,physics
16343,cs
16344,cs
16345,math
16346,math
16347,cs
16348,stat
16349,cs
16350,physics
16351,math
16352,cs
16353,math
16354,cs
16355,cs
16356,stat
16357,physics
16358,cs
16359,cs
16360,cs
16361,math
16362,cs
16363,math
16364,physics
16365,cs
16366,cs
16367,cs
16368,math
16369,physics
16370,stat
16371,cs
16372,math
16373,physics
16374,cs
16375,cs
16376,cs
16377,physics
16378,physics
16379,stat
16380,physics
16381,math
16382,math
16383,math
16384,cs
16385,physics
16386,stat
16387,stat
16388,physics
16389,cs
16390,math
16391,stat
16392,math
16393,physics
16394,cs
16395,cs
16396,math
16397,physics
16398,math
16399,math
16400,cs
16401,physics
16402,physics
16403,cs
16404,math
16405,stat
16406,math
16407,cs
16408,stat
16409,cs
16410,cs
16411,cs
16412,cs
16413,cs
16414,cs
16415,physics
16416,cs
16417,cs
16418,cs
16419,stat
16420,math
16421,physics
16422,cs
16423,cs
16424,cs
16425,stat
16426,physics
16427,cs
16428,physics
16429,stat
16430,cs
16431,stat
16432,stat
16433,math
16434,cs
16435,stat
16436,cs
16437,cs
16438,cs
16439,cs
16440,physics
16441,cs
16442,stat
16443,physics
16444,cs
16445,cs
16446,stat
16447,math
16448,physics
16449,math
16450,cs
16451,cs
16452,stat
16453,cs
16454,physics
16455,math
16456,math
16457,cs
16458,math
16459,math
16460,math
16461,stat
16462,cs
16463,math
16464,cs
16465,cs
16466,cs
16467,physics
16468,cs
16469,cs
16470,math
16471,cs
16472,cs
16473,math
16474,math
16475,cs
16476,cs
16477,cs
16478,physics
16479,math
16480,math
16481,math
16482,stat
16483,cs
16484,stat
16485,cs
16486,math
16487,cs
16488,cs
16489,physics
16490,physics
16491,physics
16492,cs
16493,cs
16494,cs
16495,math
16496,math
16497,math
16498,cs
16499,stat
16500,cs
16501,math
16502,math
16503,math
16504,cs
16505,cs
16506,math
16507,physics
16508,cs
16509,stat
16510,cs
16511,cs
16512,cs
16513,stat
16514,cs
16515,cs
16516,cs
16517,cs
16518,cs
16519,cs
16520,cs
16521,cs
16522,math
16523,cs
16524,cs
16525,math
16526,math
16527,math
16528,math
16529,math
16530,math
16531,cs
16532,math
16533,cs
16534,cs
16535,cs
16536,cs
16537,math
16538,math
16539,math
16540,math
16541,stat
16542,cs
16543,cs
16544,math
16545,stat
16546,math
16547,cs
16548,math
16549,cs
16550,physics
16551,cs
16552,cs
16553,cs
16554,math
16555,stat
16556,math
16557,math
16558,physics
16559,cs
16560,math
16561,math
16562,math
16563,physics
16564,cs
16565,cs
16566,math
16567,cs
16568,cs
16569,math
16570,physics
16571,math
16572,math
16573,cs
16574,cs
16575,physics
16576,stat
16577,cs
16578,cs
16579,math
16580,cs
16581,stat
16582,math
16583,math
16584,math
16585,stat
16586,physics
16587,physics
16588,math
16589,cs
16590,math
16591,math
16592,math
16593,stat
16594,math
16595,math
16596,stat
16597,cs
16598,math
16599,physics
16600,math
16601,cs
16602,math
16603,math
16604,math
16605,math
16606,math
16607,math
16608,physics
16609,math
16610,math
16611,cs
16612,cs
16613,cs
16614,math
16615,physics
16616,cs
16617,math
16618,stat
16619,cs
16620,physics
16621,math
16622,math
16623,cs
16624,math
16625,cs
16626,cs
16627,cs
16628,math
16629,cs
16630,math
16631,physics
16632,physics
16633,physics
16634,cs
16635,cs
16636,math
16637,stat
16638,math
16639,math
16640,stat
16641,math
16642,cs
16643,cs
16644,physics
16645,math
16646,stat
16647,math
16648,math
16649,math
16650,math
16651,cs
16652,math
16653,cs
16654,physics
16655,physics
16656,physics
16657,cs
16658,cs
16659,physics
16660,cs
16661,stat
16662,cs
16663,cs
16664,cs
16665,cs
16666,math
16667,physics
16668,math
16669,cs
16670,math
16671,cs
16672,math
16673,physics
16674,math
16675,stat
16676,cs
16677,math
16678,math
16679,cs
16680,cs
16681,math
16682,math
16683,physics
16684,cs
16685,cs
16686,math
16687,math
16688,cs
16689,cs
16690,cs
16691,math
16692,stat
16693,physics
16694,physics
16695,physics
16696,math
16697,math
16698,cs
16699,cs
16700,cs
16701,cs
16702,stat
16703,cs
16704,physics
16705,physics
16706,stat
16707,cs
16708,cs
16709,cs
16710,cs
16711,stat
16712,cs
16713,cs
16714,math
16715,cs
16716,stat
16717,math
16718,cs
16719,stat
16720,math
16721,cs
16722,cs
16723,cs
16724,math
16725,cs
16726,math
